wait_time_id,reporting_level,province,region,indicator,metric,data_year,unit_of_measurement,indicator_result
1999,Provincial,Ontario,Provincial,Lung Cancer Surgery,Volume,2011,Number of cases,
2000,Provincial,Ontario,Provincial,MRI Scan,50th Percentile,2011,Days,34.0
2001,Provincial,Ontario,Provincial,MRI Scan,90th Percentile,2011,Days,94.0
2002,Provincial,Ontario,Provincial,MRI Scan,Volume,2011,Number of cases,256348.0
2003,Provincial,Ontario,Provincial,Prostate Cancer Surgery,50th Percentile,2011,Days,
2004,Provincial,Ontario,Provincial,Prostate Cancer Surgery,90th Percentile,2011,Days,
2005,Provincial,Ontario,Provincial,Prostate Cancer Surgery,Volume,2011,Number of cases,
2006,Provincial,Ontario,Provincial,Radiation Therapy,% Meeting Benchmark,2011,Proportion,97.0
2007,Provincial,Ontario,Provincial,Radiation Therapy,50th Percentile,2011,Days,7.0
2008,Provincial,Ontario,Provincial,Radiation Therapy,90th Percentile,2011,Days,18.0
2009,Provincial,Ontario,Provincial,Radiation Therapy,Volume,2011,Number of cases,14738.0
2010,Provincial,Prince Edward Island,Provincial,Bladder Cancer Surgery,50th Percentile,2011,Days,
2011,Provincial,Prince Edward Island,Provincial,Bladder Cancer Surgery,90th Percentile,2011,Days,
2012,Provincial,Prince Edward Island,Provincial,Bladder Cancer Surgery,Volume,2011,Number of cases,
2013,Provincial,Prince Edward Island,Provincial,Breast Cancer Surgery,50th Percentile,2011,Days,
2014,Provincial,Prince Edward Island,Provincial,Breast Cancer Surgery,90th Percentile,2011,Days,
2015,Provincial,Prince Edward Island,Provincial,Breast Cancer Surgery,Volume,2011,Number of cases,
2016,Provincial,Prince Edward Island,Provincial,CABG,% Meeting Benchmark,2011,Proportion,
2017,Provincial,Prince Edward Island,Provincial,CABG,50th Percentile,2011,Days,
2018,Provincial,Prince Edward Island,Provincial,CABG,90th Percentile,2011,Days,
2019,Provincial,Prince Edward Island,Provincial,CABG,Volume,2011,Number of cases,
2020,Provincial,Prince Edward Island,Provincial,Cataract Surgery,% Meeting Benchmark,2011,Proportion,65.9
2021,Provincial,Prince Edward Island,Provincial,Cataract Surgery,50th Percentile,2011,Days,85.9
2022,Provincial,Prince Edward Island,Provincial,Cataract Surgery,90th Percentile,2011,Days,170.5
2023,Provincial,Prince Edward Island,Provincial,Cataract Surgery,Volume,2011,Number of cases,414.0
2024,Provincial,Prince Edward Island,Provincial,Colorectal Cancer Surgery,50th Percentile,2011,Days,
2025,Provincial,Prince Edward Island,Provincial,Colorectal Cancer Surgery,90th Percentile,2011,Days,
2026,Provincial,Prince Edward Island,Provincial,Colorectal Cancer Surgery,Volume,2011,Number of cases,
2027,Provincial,Prince Edward Island,Provincial,CT Scan,50th Percentile,2011,Days,8.0
2028,Provincial,Prince Edward Island,Provincial,CT Scan,90th Percentile,2011,Days,29.0
2029,Provincial,Prince Edward Island,Provincial,CT Scan,Volume,2011,Number of cases,3201.0
2030,Provincial,Prince Edward Island,Provincial,Hip Fracture Repair,% Meeting Benchmark,2011,Proportion,81.0
2031,Provincial,Prince Edward Island,Provincial,Hip Fracture Repair,50th Percentile,2011,Hours,23.0
2032,Provincial,Prince Edward Island,Provincial,Hip Fracture Repair,90th Percentile,2011,Hours,58.0
2033,Provincial,Prince Edward Island,Provincial,Hip Fracture Repair,Volume,2011,Number of cases,32.0
2034,Provincial,Prince Edward Island,Provincial,Hip Fracture Repair/Emergency And Inpatient,% Meeting Benchmark,2011,Proportion,
2035,Provincial,Prince Edward Island,Provincial,Hip Fracture Repair/Emergency And Inpatient,50th Percentile,2011,Hours,
2036,Provincial,Prince Edward Island,Provincial,Hip Fracture Repair/Emergency And Inpatient,90th Percentile,2011,Hours,
2037,Provincial,Prince Edward Island,Provincial,Hip Fracture Repair/Emergency And Inpatient,Volume,2011,Number of cases,
2038,Provincial,Prince Edward Island,Provincial,Hip Replacement,% Meeting Benchmark,2011,Proportion,71.0
2039,Provincial,Prince Edward Island,Provincial,Hip Replacement,50th Percentile,2011,Days,112.0
2040,Provincial,Prince Edward Island,Provincial,Hip Replacement,90th Percentile,2011,Days,276.0
2041,Provincial,Prince Edward Island,Provincial,Hip Replacement,Volume,2011,Number of cases,70.0
2042,Provincial,Prince Edward Island,Provincial,Knee Replacement,% Meeting Benchmark,2011,Proportion,55.0
2043,Provincial,Prince Edward Island,Provincial,Knee Replacement,50th Percentile,2011,Days,171.0
2044,Provincial,Prince Edward Island,Provincial,Knee Replacement,90th Percentile,2011,Days,297.0
2045,Provincial,Prince Edward Island,Provincial,Knee Replacement,Volume,2011,Number of cases,112.0
2046,Provincial,Prince Edward Island,Provincial,Lung Cancer Surgery,50th Percentile,2011,Days,
2047,Provincial,Prince Edward Island,Provincial,Lung Cancer Surgery,90th Percentile,2011,Days,
2048,Provincial,Prince Edward Island,Provincial,Lung Cancer Surgery,Volume,2011,Number of cases,
2049,Provincial,Prince Edward Island,Provincial,MRI Scan,50th Percentile,2011,Days,32.0
2050,Provincial,Prince Edward Island,Provincial,MRI Scan,90th Percentile,2011,Days,86.0
2051,Provincial,Prince Edward Island,Provincial,MRI Scan,Volume,2011,Number of cases,1984.0
2052,Provincial,Prince Edward Island,Provincial,Prostate Cancer Surgery,50th Percentile,2011,Days,
2053,Provincial,Prince Edward Island,Provincial,Prostate Cancer Surgery,90th Percentile,2011,Days,
2054,Provincial,Prince Edward Island,Provincial,Prostate Cancer Surgery,Volume,2011,Number of cases,
2055,Provincial,Prince Edward Island,Provincial,Radiation Therapy,% Meeting Benchmark,2011,Proportion,96.0
2056,Provincial,Prince Edward Island,Provincial,Radiation Therapy,50th Percentile,2011,Days,13.0
2057,Provincial,Prince Edward Island,Provincial,Radiation Therapy,90th Percentile,2011,Days,23.0
2058,Provincial,Prince Edward Island,Provincial,Radiation Therapy,Volume,2011,Number of cases,228.0
2059,Provincial,Quebec,Provincial,Bladder Cancer Surgery,50th Percentile,2011,Days,
2060,Provincial,Quebec,Provincial,Bladder Cancer Surgery,90th Percentile,2011,Days,
2061,Provincial,Quebec,Provincial,Bladder Cancer Surgery,Volume,2011,Number of cases,
2062,Provincial,Quebec,Provincial,Breast Cancer Surgery,50th Percentile,2011,Days,
2063,Provincial,Quebec,Provincial,Breast Cancer Surgery,90th Percentile,2011,Days,
2064,Provincial,Quebec,Provincial,Breast Cancer Surgery,Volume,2011,Number of cases,
2065,Provincial,Quebec,Provincial,CABG,% Meeting Benchmark,2011,Proportion,
2066,Provincial,Quebec,Provincial,CABG,50th Percentile,2011,Days,
2067,Provincial,Quebec,Provincial,CABG,90th Percentile,2011,Days,
2068,Provincial,Quebec,Provincial,CABG,Volume,2011,Number of cases,2666.0
2069,Provincial,Quebec,Provincial,Cataract Surgery,% Meeting Benchmark,2011,Proportion,88.0
2070,Provincial,Quebec,Provincial,Cataract Surgery,50th Percentile,2011,Days,34.0
2071,Provincial,Quebec,Provincial,Cataract Surgery,90th Percentile,2011,Days,122.0
2072,Provincial,Quebec,Provincial,Cataract Surgery,Volume,2011,Number of cases,41137.0
2073,Provincial,Quebec,Provincial,Colorectal Cancer Surgery,50th Percentile,2011,Days,
2074,Provincial,Quebec,Provincial,Colorectal Cancer Surgery,90th Percentile,2011,Days,
2075,Provincial,Quebec,Provincial,Colorectal Cancer Surgery,Volume,2011,Number of cases,
2076,Provincial,Quebec,Provincial,CT Scan,50th Percentile,2011,Days,
2077,Provincial,Quebec,Provincial,CT Scan,90th Percentile,2011,Days,
2078,Provincial,Quebec,Provincial,CT Scan,Volume,2011,Number of cases,
2079,Provincial,Quebec,Provincial,Hip Fracture Repair,% Meeting Benchmark,2011,Proportion,
2080,Provincial,Quebec,Provincial,Hip Fracture Repair,50th Percentile,2011,Hours,
2081,Provincial,Quebec,Provincial,Hip Fracture Repair,90th Percentile,2011,Hours,
2082,Provincial,Quebec,Provincial,Hip Fracture Repair,Volume,2011,Number of cases,
2083,Provincial,Quebec,Provincial,Hip Fracture Repair/Emergency And Inpatient,% Meeting Benchmark,2011,Proportion,
2084,Provincial,Quebec,Provincial,Hip Fracture Repair/Emergency And Inpatient,50th Percentile,2011,Hours,
2085,Provincial,Quebec,Provincial,Hip Fracture Repair/Emergency And Inpatient,90th Percentile,2011,Hours,
2086,Provincial,Quebec,Provincial,Hip Fracture Repair/Emergency And Inpatient,Volume,2011,Number of cases,
2087,Provincial,Quebec,Provincial,Hip Replacement,% Meeting Benchmark,2011,Proportion,82.0
2088,Provincial,Quebec,Provincial,Hip Replacement,50th Percentile,2011,Days,86.0
2089,Provincial,Quebec,Provincial,Hip Replacement,90th Percentile,2011,Days,233.0
2090,Provincial,Quebec,Provincial,Hip Replacement,Volume,2011,Number of cases,2408.0
2091,Provincial,Quebec,Provincial,Knee Replacement,% Meeting Benchmark,2011,Proportion,78.0
2092,Provincial,Quebec,Provincial,Knee Replacement,50th Percentile,2011,Days,99.0
2093,Provincial,Quebec,Provincial,Knee Replacement,90th Percentile,2011,Days,246.0
2094,Provincial,Quebec,Provincial,Knee Replacement,Volume,2011,Number of cases,3792.0
2095,Provincial,Quebec,Provincial,Lung Cancer Surgery,50th Percentile,2011,Days,
2096,Provincial,Quebec,Provincial,Lung Cancer Surgery,90th Percentile,2011,Days,
2097,Provincial,Quebec,Provincial,Lung Cancer Surgery,Volume,2011,Number of cases,
2098,Provincial,Quebec,Provincial,MRI Scan,50th Percentile,2011,Days,
2099,Provincial,Quebec,Provincial,MRI Scan,90th Percentile,2011,Days,
2100,Provincial,Quebec,Provincial,MRI Scan,Volume,2011,Number of cases,
2101,Provincial,Quebec,Provincial,Prostate Cancer Surgery,50th Percentile,2011,Days,
2102,Provincial,Quebec,Provincial,Prostate Cancer Surgery,90th Percentile,2011,Days,
2103,Provincial,Quebec,Provincial,Prostate Cancer Surgery,Volume,2011,Number of cases,
2104,Provincial,Quebec,Provincial,Radiation Therapy,% Meeting Benchmark,2011,Proportion,99.0
2105,Provincial,Quebec,Provincial,Radiation Therapy,50th Percentile,2011,Days,
2106,Provincial,Quebec,Provincial,Radiation Therapy,90th Percentile,2011,Days,
2107,Provincial,Quebec,Provincial,Radiation Therapy,Volume,2011,Number of cases,9722.0
2108,Provincial,Saskatchewan,Provincial,Bladder Cancer Surgery,50th Percentile,2011,Days,
2109,Provincial,Saskatchewan,Provincial,Bladder Cancer Surgery,90th Percentile,2011,Days,
2110,Provincial,Saskatchewan,Provincial,Bladder Cancer Surgery,Volume,2011,Number of cases,
2111,Provincial,Saskatchewan,Provincial,Breast Cancer Surgery,50th Percentile,2011,Days,
2112,Provincial,Saskatchewan,Provincial,Breast Cancer Surgery,90th Percentile,2011,Days,
2113,Provincial,Saskatchewan,Provincial,Breast Cancer Surgery,Volume,2011,Number of cases,
2114,Provincial,Saskatchewan,Provincial,CABG,% Meeting Benchmark,2011,Proportion,100.0
2115,Provincial,Saskatchewan,Provincial,CABG,50th Percentile,2011,Days,3.0
2116,Provincial,Saskatchewan,Provincial,CABG,90th Percentile,2011,Days,27.0
2117,Provincial,Saskatchewan,Provincial,CABG,Volume,2011,Number of cases,255.0
2118,Provincial,Saskatchewan,Provincial,Cataract Surgery,% Meeting Benchmark,2011,Proportion,58.0
2119,Provincial,Saskatchewan,Provincial,Cataract Surgery,50th Percentile,2011,Days,90.0
2120,Provincial,Saskatchewan,Provincial,Cataract Surgery,90th Percentile,2011,Days,242.0
2121,Provincial,Saskatchewan,Provincial,Cataract Surgery,Volume,2011,Number of cases,3020.0
2122,Provincial,Saskatchewan,Provincial,Colorectal Cancer Surgery,50th Percentile,2011,Days,
2123,Provincial,Saskatchewan,Provincial,Colorectal Cancer Surgery,90th Percentile,2011,Days,
2124,Provincial,Saskatchewan,Provincial,Colorectal Cancer Surgery,Volume,2011,Number of cases,
2125,Provincial,Saskatchewan,Provincial,CT Scan,50th Percentile,2011,Days,10.0
2126,Provincial,Saskatchewan,Provincial,CT Scan,90th Percentile,2011,Days,39.0
2127,Provincial,Saskatchewan,Provincial,CT Scan,Volume,2011,Number of cases,9422.0
2128,Provincial,Saskatchewan,Provincial,Hip Fracture Repair,% Meeting Benchmark,2011,Proportion,84.0
2129,Provincial,Saskatchewan,Provincial,Hip Fracture Repair,50th Percentile,2011,Hours,22.0
2130,Provincial,Saskatchewan,Provincial,Hip Fracture Repair,90th Percentile,2011,Hours,67.0
2131,Provincial,Saskatchewan,Provincial,Hip Fracture Repair,Volume,2011,Number of cases,438.0
2132,Provincial,Saskatchewan,Provincial,Hip Fracture Repair/Emergency And Inpatient,% Meeting Benchmark,2011,Proportion,
2133,Provincial,Saskatchewan,Provincial,Hip Fracture Repair/Emergency And Inpatient,50th Percentile,2011,Hours,
2134,Provincial,Saskatchewan,Provincial,Hip Fracture Repair/Emergency And Inpatient,90th Percentile,2011,Hours,
2135,Provincial,Saskatchewan,Provincial,Hip Fracture Repair/Emergency And Inpatient,Volume,2011,Number of cases,
2136,Provincial,Saskatchewan,Provincial,Hip Replacement,% Meeting Benchmark,2011,Proportion,75.0
2137,Provincial,Saskatchewan,Provincial,Hip Replacement,50th Percentile,2011,Days,102.0
2138,Provincial,Saskatchewan,Provincial,Hip Replacement,90th Percentile,2011,Days,324.0
2139,Provincial,Saskatchewan,Provincial,Hip Replacement,Volume,2011,Number of cases,556.0
2140,Provincial,Saskatchewan,Provincial,Knee Replacement,% Meeting Benchmark,2011,Proportion,62.0
2141,Provincial,Saskatchewan,Provincial,Knee Replacement,50th Percentile,2011,Days,139.0
2142,Provincial,Saskatchewan,Provincial,Knee Replacement,90th Percentile,2011,Days,357.0
2143,Provincial,Saskatchewan,Provincial,Knee Replacement,Volume,2011,Number of cases,973.0
2144,Provincial,Saskatchewan,Provincial,Lung Cancer Surgery,50th Percentile,2011,Days,
2145,Provincial,Saskatchewan,Provincial,Lung Cancer Surgery,90th Percentile,2011,Days,
2146,Provincial,Saskatchewan,Provincial,Lung Cancer Surgery,Volume,2011,Number of cases,
2147,Provincial,Saskatchewan,Provincial,MRI Scan,50th Percentile,2011,Days,48.0
2148,Provincial,Saskatchewan,Provincial,MRI Scan,90th Percentile,2011,Days,148.0
2149,Provincial,Saskatchewan,Provincial,MRI Scan,Volume,2011,Number of cases,8766.0
2150,Provincial,Saskatchewan,Provincial,Prostate Cancer Surgery,50th Percentile,2011,Days,
2151,Provincial,Saskatchewan,Provincial,Prostate Cancer Surgery,90th Percentile,2011,Days,
2152,Provincial,Saskatchewan,Provincial,Prostate Cancer Surgery,Volume,2011,Number of cases,
2153,Provincial,Saskatchewan,Provincial,Radiation Therapy,% Meeting Benchmark,2011,Proportion,99.0
2154,Provincial,Saskatchewan,Provincial,Radiation Therapy,50th Percentile,2011,Days,6.0
2155,Provincial,Saskatchewan,Provincial,Radiation Therapy,90th Percentile,2011,Days,17.0
2156,Provincial,Saskatchewan,Provincial,Radiation Therapy,Volume,2011,Number of cases,998.0
2157,Provincial,Alberta,Provincial,Bladder Cancer Surgery,50th Percentile,2012,Days,
2158,Provincial,Alberta,Provincial,Bladder Cancer Surgery,90th Percentile,2012,Days,
2159,Provincial,Alberta,Provincial,Bladder Cancer Surgery,Volume,2012,Number of cases,
2160,Provincial,Alberta,Provincial,Breast Cancer Surgery,50th Percentile,2012,Days,
2161,Provincial,Alberta,Provincial,Breast Cancer Surgery,90th Percentile,2012,Days,
2162,Provincial,Alberta,Provincial,Breast Cancer Surgery,Volume,2012,Number of cases,
2163,Provincial,Alberta,Provincial,CABG,50th Percentile,2012,Days,11.0
2164,Provincial,Alberta,Provincial,CABG,90th Percentile,2012,Days,84.0
2165,Provincial,Alberta,Provincial,CABG,Volume,2012,Number of cases,466.0
2166,Provincial,Alberta,Provincial,Cataract Surgery,% Meeting Benchmark,2012,Proportion,69.0
2167,Provincial,Alberta,Provincial,Cataract Surgery,50th Percentile,2012,Days,78.0
2168,Provincial,Alberta,Provincial,Cataract Surgery,90th Percentile,2012,Days,209.0
2169,Provincial,Alberta,Provincial,Cataract Surgery,Volume,2012,Number of cases,10557.0
2170,Provincial,Alberta,Provincial,Colorectal Cancer Surgery,50th Percentile,2012,Days,
2171,Provincial,Alberta,Provincial,Colorectal Cancer Surgery,90th Percentile,2012,Days,
2172,Provincial,Alberta,Provincial,Colorectal Cancer Surgery,Volume,2012,Number of cases,
2173,Provincial,Alberta,Provincial,CT Scan,50th Percentile,2012,Days,14.0
2174,Provincial,Alberta,Provincial,CT Scan,90th Percentile,2012,Days,36.0
2175,Provincial,Alberta,Provincial,CT Scan,Volume,2012,Number of cases,42978.0
2176,Provincial,Alberta,Provincial,Hip Fracture Repair,% Meeting Benchmark,2012,Proportion,80.0
2177,Provincial,Alberta,Provincial,Hip Fracture Repair,50th Percentile,2012,Hours,24.0
2178,Provincial,Alberta,Provincial,Hip Fracture Repair,90th Percentile,2012,Hours,69.0
2179,Provincial,Alberta,Provincial,Hip Fracture Repair,Volume,2012,Number of cases,1213.0
2180,Provincial,Alberta,Provincial,Hip Fracture Repair/Emergency And Inpatient,% Meeting Benchmark,2012,Proportion,74.0
2181,Provincial,Alberta,Provincial,Hip Fracture Repair/Emergency And Inpatient,50th Percentile,2012,Hours,30.0
2182,Provincial,Alberta,Provincial,Hip Fracture Repair/Emergency And Inpatient,90th Percentile,2012,Hours,74.0
2183,Provincial,Alberta,Provincial,Hip Fracture Repair/Emergency And Inpatient,Volume,2012,Number of cases,1048.0
2184,Provincial,Alberta,Provincial,Hip Replacement,% Meeting Benchmark,2012,Proportion,84.0
2185,Provincial,Alberta,Provincial,Hip Replacement,50th Percentile,2012,Days,90.0
2186,Provincial,Alberta,Provincial,Hip Replacement,90th Percentile,2012,Days,245.0
2187,Provincial,Alberta,Provincial,Hip Replacement,Volume,2012,Number of cases,1838.0
2188,Provincial,Alberta,Provincial,Knee Replacement,% Meeting Benchmark,2012,Proportion,79.0
2189,Provincial,Alberta,Provincial,Knee Replacement,50th Percentile,2012,Days,104.0
2190,Provincial,Alberta,Provincial,Knee Replacement,90th Percentile,2012,Days,301.0
2191,Provincial,Alberta,Provincial,Knee Replacement,Volume,2012,Number of cases,2850.0
2192,Provincial,Alberta,Provincial,Lung Cancer Surgery,50th Percentile,2012,Days,
2193,Provincial,Alberta,Provincial,Lung Cancer Surgery,90th Percentile,2012,Days,
2194,Provincial,Alberta,Provincial,Lung Cancer Surgery,Volume,2012,Number of cases,
2195,Provincial,Alberta,Provincial,MRI Scan,50th Percentile,2012,Days,85.0
2196,Provincial,Alberta,Provincial,MRI Scan,90th Percentile,2012,Days,261.0
2197,Provincial,Alberta,Provincial,MRI Scan,Volume,2012,Number of cases,29240.0
2198,Provincial,Alberta,Provincial,Prostate Cancer Surgery,50th Percentile,2012,Days,
